Campaign	Event	SampleNr	StartTime	EndTime	TimeFlag	Station	AreaType	StartLat	StartLon	EndLat	EndLon	PosFlag	Datum	WaterDepth	RefDepth	SDepth	SDepthFlag	Gear	Number	Parameter	Matrix	RepNr	Value	Unit	DetlimFlag	QualityFlag	Method	AnalysisDate	Project	Remarks	Acknowledgments
SS2013/160	2013-03-26 11:06	104531	2013-03-26 11:06		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	68	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
SS2013/160	2013-03-26 15:04	104533	2013-03-26 15:04		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		AMON	DI	1	2.4	µmol/l		Acceptable	1		MONIT_SEAWATER_MUMM		
SS2013/160	2013-03-26 15:04	104533	2013-03-26 15:04		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		CPHL	PA	1	5.4	µg/l		Acceptable	257		MONIT_SEAWATER_MUMM		
SS2013/160	2013-03-26 15:04	104533	2013-03-26 15:04		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		DOC	DI	1		mg/l		Missing	22		MONIT_SEAWATER_MUMM		
SS2013/160	2013-03-26 15:04	104533	2013-03-26 15:04		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		NTOT	DI	1	52	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
SS2013/160	2013-03-26 15:04	104533	2013-03-26 15:04		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		NTRZ	DI	1	32	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
SS2013/160	2013-03-26 15:04	104533	2013-03-26 15:04		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		PHATL	PA	1	0.105	µg/l		Acceptable	258		MONIT_SEAWATER_MUMM		
SS2013/160	2013-03-26 15:04	104533	2013-03-26 15:04		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		PN	PA	1		mg/l		Missing	25		MONIT_SEAWATER_MUMM		
SS2013/160	2013-03-26 15:04	104533	2013-03-26 15:04		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		POC	PA	1		mg/l		Missing	23		MONIT_SEAWATER_MUMM		
SS2013/160	2013-03-26 15:04	104533	2013-03-26 15:04		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		PTOT	DI	1	0.78	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
SS2013/160	2013-03-26 15:04	104533	2013-03-26 15:04		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SLCA	DI	1	7.7	µmol/l		Acceptable	6		MONIT_SEAWATER_MUMM		
SS2013/160	2013-03-26 15:04	104533	2013-03-26 15:04		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	34.4	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
SS2013/160	2013-03-26 15:04	104533	2013-03-26 15:04		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	17.6	mg/l		Suspect	7		MONIT_SEAWATER_MUMM		
SS2013/160	2013-03-26 15:04	104533	2013-03-26 15:04		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	39.2	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-22 08:09	104521	2013-04-22 08:09		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		AMON	DI	1	4.7	µmol/l		Acceptable	1		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-22 08:09	104521	2013-04-22 08:09		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	3.4	mg/l		Acceptable	22		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-22 08:09	104521	2013-04-22 08:09		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		NTOT	DI	1	93	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-22 08:09	104521	2013-04-22 08:09		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		NTRZ	DI	1	43	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-22 08:09	104521	2013-04-22 08:09		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.33	mg/l		Acceptable	25		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-22 08:09	104521	2013-04-22 08:09		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		POC	PA	1	2.24	mg/l		Acceptable	23		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-22 08:09	104521	2013-04-22 08:09		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		PSAL	TO	1	29.4073	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-22 08:09	104521	2013-04-22 08:09		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		PTOT	DI	1	0.78	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-22 08:09	104521	2013-04-22 08:09		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SLCA	DI	1	3.6	µmol/l		Acceptable	6		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-22 08:09	104521	2013-04-22 08:09		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	55.6	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-22 08:09	104521	2013-04-22 08:09		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	39.6	mg/l		Suspect	7		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-22 08:09	104521	2013-04-22 08:09		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	49.2	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-24 16:15	104527	2013-04-24 16:15		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		AMON	DI	1	4.5	µmol/l		Acceptable	1		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-24 16:15	104527	2013-04-24 16:15		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	1.49	mg/l		Acceptable	22		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-24 16:15	104527	2013-04-24 16:15		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		NTOT	DI	1	37	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-24 16:15	104527	2013-04-24 16:15		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		NTRZ	DI	1	12.7	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-24 16:15	104527	2013-04-24 16:15		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.167	mg/l		Acceptable	25		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-24 16:15	104527	2013-04-24 16:15		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		POC	PA	1	1.36	mg/l		Acceptable	23		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-24 16:15	104527	2013-04-24 16:15		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		PSAL	TO	1	32.8301	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-24 16:15	104527	2013-04-24 16:15		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		PTOT	DI	1	0.35	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-24 16:15	104527	2013-04-24 16:15		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		SLCA	DI	1	0.6	µmol/l	<	Acceptable	6		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-24 16:15	104527	2013-04-24 16:15		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	3.43	mg/l		Suspect	7		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-24 16:15	104527	2013-04-24 16:15		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	11.14	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-24 16:15	104527	2013-04-24 16:15		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	13.14	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 09:38	104524	2013-04-25 09:38		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		AMON	DI	1	5.9	µmol/l		Acceptable	1		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 09:38	104524	2013-04-25 09:38		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	1.7	mg/l		Acceptable	22		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 09:38	104524	2013-04-25 09:38		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		NTOT	DI	1	52	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 09:38	104524	2013-04-25 09:38		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		NTRZ	DI	1	27.5	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 09:38	104524	2013-04-25 09:38		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.58	mg/l		Acceptable	25		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 09:38	104524	2013-04-25 09:38		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		POC	PA	1	4.5	mg/l		Acceptable	23		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 09:38	104524	2013-04-25 09:38		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		PSAL	TO	1	30.4842	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 09:38	104524	2013-04-25 09:38		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		PTOT	DI	1	0.4	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 09:38	104524	2013-04-25 09:38		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SLCA	DI	1	0.6	µmol/l	<	Acceptable	6		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 09:38	104524	2013-04-25 09:38		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	106	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 09:38	104524	2013-04-25 09:38		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	101	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 09:38	104524	2013-04-25 09:38		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	100.5	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 11:29	104525	2013-04-25 11:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		AMON	DI	1	4	µmol/l		Acceptable	1		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 11:29	104525	2013-04-25 11:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	2.1	mg/l		Acceptable	22		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 11:29	104525	2013-04-25 11:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		NTOT	DI	1	39	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 11:29	104525	2013-04-25 11:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		NTRZ	DI	1	13.5	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 11:29	104525	2013-04-25 11:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.215	mg/l		Acceptable	25		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 11:29	104525	2013-04-25 11:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		POC	PA	1	1.69	mg/l		Acceptable	23		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 11:29	104525	2013-04-25 11:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		PSAL	TO	1	32.6034	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 11:29	104525	2013-04-25 11:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		PTOT	DI	1	0.38	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 11:29	104525	2013-04-25 11:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SLCA	DI	1	0.6	µmol/l	<	Acceptable	6		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 11:29	104525	2013-04-25 11:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	13.71	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 11:29	104525	2013-04-25 11:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	6.57	mg/l		Suspect	7		MONIT_SEAWATER_MUMM		
BE2013/12A	2013-04-25 11:29	104525	2013-04-25 11:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	14	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2013/14A	2013-05-06 18:08	104459	2013-05-06 18:08		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	2.7	mg/l		Acceptable	22		WFD_ODNature		
BE2013/14A	2013-05-06 18:08	104459	2013-05-06 18:08		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.136	mg/l		Acceptable	25		WFD_ODNature		
BE2013/14A	2013-05-06 18:08	104459	2013-05-06 18:08		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		POC	PA	1	1.12	mg/l		Acceptable	23		WFD_ODNature		
BE2013/14A	2013-05-06 18:08	104459	2013-05-06 18:08		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	6.6	mg/l		Suspect	7		WFD_ODNature		
BE2013/14A	2013-05-06 18:08	104459	2013-05-06 18:08		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	24.4	mg/l		Suspect	7		WFD_ODNature		
BE2013/14A	2013-05-06 18:08	104459	2013-05-06 18:08		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	29.4	mg/l		Suspect	7		WFD_ODNature		
BE2013/14A	2013-05-08 09:29	104458	2013-05-08 09:29		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	2.4	mg/l		Acceptable	22		WFD_ODNature		
BE2013/14A	2013-05-08 09:29	104458	2013-05-08 09:29		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.23	mg/l		Acceptable	25		WFD_ODNature		
BE2013/14A	2013-05-08 09:29	104458	2013-05-08 09:29		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		POC	PA	1	1.57	mg/l		Acceptable	23		WFD_ODNature		
BE2013/14A	2013-05-08 09:29	104458	2013-05-08 09:29		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	20.75	mg/l		Acceptable	7		WFD_ODNature		
BE2013/14A	2013-05-08 09:29	104458	2013-05-08 09:29		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	19	mg/l		Acceptable	7		WFD_ODNature		
BE2013/14A	2013-05-08 09:29	104458	2013-05-08 09:29		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	19	mg/l		Acceptable	7		WFD_ODNature		
BE2013/18A	2013-06-27 18:00	104461	2013-06-27 18:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	3.5	mg/l		Acceptable	22		WFD_ODNature		
BE2013/18A	2013-06-27 18:00	104461	2013-06-27 18:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.24	mg/l		Acceptable	25		WFD_ODNature		
BE2013/18A	2013-06-27 18:00	104461	2013-06-27 18:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		POC	PA	1	1.77	mg/l		Acceptable	23		WFD_ODNature		
BE2013/18A	2013-06-27 18:00	104461	2013-06-27 18:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	34.2	mg/l		Acceptable	7		WFD_ODNature		
BE2013/18A	2013-06-27 18:00	104461	2013-06-27 18:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	38.2	mg/l		Acceptable	7		WFD_ODNature		
BE2013/18A	2013-06-27 18:00	104461	2013-06-27 18:00		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	35.2	mg/l		Acceptable	7		WFD_ODNature		
BE2013/22A	2013-08-21 10:03	104537	2013-08-21 10:00		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		AMON	DI	1	14	µmol/l		Acceptable	1		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 10:03	104537	2013-08-21 10:00		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	5.1	mg/l		Acceptable	22		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 10:03	104535	2013-08-21 10:00		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	DOS		DOXY	TO	1	6.53	mg/l		Acceptable	151		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 10:03	104535	2013-08-21 10:00		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	DOS		DOXYSAT	TO	1	85.3	%		Acceptable	1818		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 10:03	104537	2013-08-21 10:00		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		NTOT	DI	1	78	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 10:03	104537	2013-08-21 10:00		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		NTRZ	DI	1	5.2	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 10:03	104537	2013-08-21 10:00		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.23	mg/l		Acceptable	25		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 10:03	104537	2013-08-21 10:00		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		POC	PA	1	2.15	mg/l		Acceptable	23		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 10:03	104537	2013-08-21 10:00		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		PSAL	TO	1	31.462	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 10:03	104537	2013-08-21 10:00		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		PTOT	DI	1	1.6	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 10:03	104537	2013-08-21 10:00		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SLCA	DI	1	11.1	µmol/l		Acceptable	6		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 10:03	104537	2013-08-21 10:00		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	39	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 10:03	104537	2013-08-21 10:00		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	35.4	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 10:03	104537	2013-08-21 10:00		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	37	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 12:39	104494	2013-08-21 12:39		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		AMON	DI	1	5.1	µmol/l		Acceptable	1		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 12:39	104494	2013-08-21 12:39		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	2.9	mg/l		Acceptable	22		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 12:39	104488	2013-08-21 12:39		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	DOS		DOXY	TO	1	8.21	mg/l		Acceptable	151		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 12:39	104488	2013-08-21 12:39		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	DOS		DOXYSAT	TO	1	107	%		Acceptable	1818		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 12:39	104494	2013-08-21 12:39		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		NTOT	DI	1	43	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 12:39	104494	2013-08-21 12:39		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		NTRZ	DI	1	0.62	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 12:39	104494	2013-08-21 12:39		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.169	mg/l		Acceptable	25		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 12:39	104494	2013-08-21 12:39		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		POC	PA	1	1.31	mg/l		Acceptable	23		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 12:39	104494	2013-08-21 12:39		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		PSAL	TO	1	33.0626	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 12:39	104494	2013-08-21 12:39		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		PTOT	DI	1	0.67	µmol/l		Acceptable	21		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 12:39	104494	2013-08-21 12:39		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		SLCA	DI	1	1.5	µmol/l		Acceptable	6		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 12:39	104494	2013-08-21 12:39		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	6.9	mg/l		Suspect	7		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 12:39	104494	2013-08-21 12:39		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	4.7	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-21 12:39	104494	2013-08-21 12:39		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	5.1	mg/l		Acceptable	7		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-22 04:20	104492	2013-08-22 04:20		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		AMON	DI	1	0.81	µmol/l		Suspect	1		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-22 04:20	104492	2013-08-22 04:20		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	2.8	mg/l		Acceptable	22		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-22 04:20	104486	2013-08-22 04:20		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	DOS		DOXY	TO	1	7.61	mg/l		Acceptable	151		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-22 04:20	104486	2013-08-22 04:20		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	DOS		DOXYSAT	TO	1	100.1	%		Acceptable	1818		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-22 04:20	104492	2013-08-22 04:20		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		NTOT	DI	1	12.6	µmol/l		Acceptable	20		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-22 04:20	104492	2013-08-22 04:20		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		NTRZ	DI	1	0.282	µmol/l		Acceptable	2		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-22 04:20	104492	2013-08-22 04:20		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.152	mg/l		Acceptable	25		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-22 04:20	104492	2013-08-22 04:20		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		POC	PA	1	1.08	mg/l		Acceptable	23		MONIT_SEAWATER_MUMM		
BE2013/22A	2013-08-22 04:20	104492	2013-08-22 04:20		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		PSAL	TO	1	33.8055	ppt		Acceptable	13		MONIT_SEAWATER_MUMM		
